medium location target_lum f2 f3 e3 start_int start_lum n_changes match_int match_lum
transp_dark e3 1.023 0.490 2.220 1.023 0.167046353983 83.4195249344 9 0.317046353983 158.326450119
transp_dark f2 0.490 0.490 2.220 1.023 0.736267204333 367.676749273 11 0.186267204333 93.0180235957
transp_dark f3 2.220 0.490 2.220 1.023 0.85891240109 428.923246458 7 0.50891240109 254.140421027
transp_med e3 0.305 2.220 0.490 0.305 0.881687475474 440.296651744 16 0.181687475474 90.7310008821
transp_med f2 2.220 2.220 0.490 0.305 0.769884395323 384.464485342 4 0.569884395323 284.588585096
transp_med f3 0.490 2.220 0.490 0.305 0.810918525468 404.956088788 11 0.260918525468 130.29736311
plain e3 0.490 0.092 1.369 0.490 0.865150000522 432.038175751 13 0.215150000522 107.44149995
plain f2 0.092 0.092 1.369 0.490 0.995148946545 496.956984577 21 0.05 24.9689750616
plain f3 1.369 0.092 1.369 0.490 0.272024354128 135.843386287 7 0.422024354128 210.750311472
transp_med_steep e3 2.220 0.490 0.065 2.220 0.358131416766 178.84348828 14 0.658131416766 328.657338649
transp_med_steep f2 0.490 0.490 0.065 2.220 0.735207052074 367.147330967 7 0.385207052074 192.364505536
transp_med_steep f3 0.065 0.490 0.065 2.220 0.258694614389 129.186787505 6 0.0586946143892 29.3108872587
transp_dark e3 1.768 0.730 1.369 1.768 0.350444914732 175.005006728 1 0.300444914732 150.036031666
transp_dark f2 0.730 0.730 1.369 1.768 0.811744598884 405.368612918 11 0.261744598884 130.709887241
transp_dark f3 1.369 0.730 1.369 1.768 0.589115158766 294.192034152 4 0.389115158766 194.316133906
plain e3 0.730 0.171 0.092 0.730 0.490754680262 245.072827456 4 0.290754680262 145.19692721
plain f2 0.171 0.171 0.092 0.730 0.111195764922 55.5288856257 3 0.0611957649217 30.5599105641
plain f3 0.092 0.171 0.092 0.730 0.0294746878478 14.7190549164 5 0.05 24.9689750616
transp_dark_steep e3 0.305 2.220 1.023 0.305 0.735831365309 367.459100199 13 0.185831365309 92.8003745214
transp_dark_steep f2 2.220 2.220 1.023 0.305 0.227150319172 113.434213092 7 0.577150319172 288.217038523
transp_dark_steep f3 1.023 2.220 1.023 0.305 0.310600930045 155.107737528 1 0.360600930045 180.076712589
plain e3 0.171 0.065 0.305 0.171 0.650457114138 324.824949231 12 0.0504571141384 25.197248492
plain f2 0.065 0.065 0.305 0.171 0.245563012936 122.629134921 9 0 0.0
plain f3 0.305 0.065 0.305 0.171 0.770650792809 384.847208536 13 0.120650792809 60.250532736
shadow e3 0.065 0.730 1.023 0.065 0.75079870931 374.93348498 16 0 0.0
shadow f2 0.730 0.730 1.023 0.065 0.145371892532 72.5957431859 5 0.195371892532 97.5647182475
shadow f3 1.023 0.730 1.023 0.065 0.900333419522 449.608053983 10 0.400333419522 199.918303367
transp_med_steep e3 0.065 0.092 2.220 0.065 0.232966244462 116.338566963 14 0.1 49.9379501231
transp_med_steep f2 0.092 0.092 2.220 0.065 0.219755467276 109.741375641 3 0.069755467276 34.8344504564
transp_med_steep f3 2.220 0.092 2.220 0.065 0.31560955998 157.608944647 13 0.56560955998 282.453819955
transp_med e3 0.730 0.305 1.768 0.730 0.141437612048 70.6310441601 4 0.341437612048 170.506944406
transp_med f2 0.305 0.305 1.768 0.730 0.631447808489 315.332091657 10 0.131447808489 65.6423410413
transp_med f3 1.768 0.305 1.768 0.730 0.85698681743 427.96164945 5 0.60698681743 303.116774142
transp_dark_steep e3 0.490 0.065 1.023 0.490 0.556762996106 278.0360273 8 0.256762996106 128.22217693
transp_dark_steep f2 0.065 0.065 1.023 0.490 0.0939853901362 46.9343772492 6 0 0.0
transp_dark_steep f3 1.023 0.065 1.023 0.490 0.788120168677 393.571056744 11 0.238120168677 118.912331067
shadow e3 0.490 0.092 2.220 0.490 0.256430882984 128.056326445 7 0.206430882984 103.087351383
shadow f2 0.092 0.092 2.220 0.490 0.724240601146 361.670910172 15 0 0.0
shadow f3 2.220 0.092 2.220 0.490 0.517363448977 258.360701106 6 0.517363448977 258.360701106
transp_dark_steep e3 1.369 1.768 0.730 1.369 0.79064551292 394.832161893 8 0.49064551292 245.018311523
transp_dark_steep f2 1.768 1.768 0.730 1.369 0.0463046545393 23.1235952885 19 0.65 324.5966758
transp_dark_steep f3 0.730 1.768 0.730 1.369 0.56470003493 281.999621789 6 0.26470003493 132.185771419
plain e3 0.490 0.065 1.768 0.490 0.399697418486 199.600697487 5 0.149697418486 74.7558221789
plain f2 0.065 0.065 1.768 0.490 0.212860396085 106.298118429 7 0 0.0
plain f3 1.768 0.065 1.768 0.490 0.186645885445 93.2071291802 20 0.786645885445 392.834829919
transp_med_steep e3 1.369 0.092 2.220 1.369 0.0049653369829 2.47958750597 10 0.45 224.720775554
transp_med_steep f2 0.092 0.092 2.220 1.369 0.827743430764 413.358101602 15 0.0777434307636 38.8234756787
transp_med_steep f3 2.220 0.092 2.220 1.369 0.717760826886 358.435043734 2 0.617760826886 308.497093611
plain e3 0.092 0.730 2.220 0.092 0.458986040575 229.208220015 11 0 0.0
plain f2 0.730 0.730 2.220 0.092 0.91018244079 454.526453311 12 0.31018244079 154.898752573
plain f3 2.220 0.730 2.220 0.092 0.0787088526586 39.3055875831 24 1 499.379501231
plain e3 1.023 0.490 0.305 1.023 0.47177835998 235.596442099 13 0.32177835998 160.689516914
plain f2 0.490 0.490 0.305 1.023 0.568592289803 283.943334086 7 0.218592289803 109.160508655
plain f3 0.305 0.490 0.305 1.023 0.963509873874 481.157080247 17 0.113509873874 56.6845042001
transp_med e3 2.220 0.171 0.092 2.220 0.561245090289 280.274293257 3 0.611245090289 305.243268319
transp_med f2 0.171 0.171 0.092 2.220 0.162716331263 81.2572003481 3 0.112716331263 56.2882252866
transp_med f3 0.092 0.171 0.092 2.220 0.482641584244 241.021313613 7 0.132641584244 66.2384881825
transp_dark_steep e3 0.065 0.092 0.305 0.065 0.807297795521 403.147970473 20 0 0.0
transp_dark_steep f2 0.092 0.092 0.305 0.065 0.543379446972 271.352557208 12 0.05 24.9689750616
transp_dark_steep f3 0.305 0.092 0.305 0.065 0.507379482533 253.374912922 8 0.107379482533 53.6231124299
shadow e3 0.730 0.171 0.305 0.730 0.183388116333 91.5802660662 2 0.0833881163331 41.642315943
shadow f2 0.171 0.171 0.305 0.730 0.119011862021 59.4320842968 4 0.05 24.9689750616
shadow f3 0.305 0.171 0.305 0.730 0.233177883087 116.444254954 3 0.0831778830868 41.5373297694
transp_med e3 1.023 0.065 0.305 1.023 0.844503254666 421.727614104 6 0.544503254666 271.913763734
transp_med f2 0.065 0.065 0.305 1.023 0.391337873329 195.426111996 10 0.1 49.9379501231
transp_med f3 0.305 0.065 0.305 1.023 0.997015452665 497.889079472 14 0.297015452665 148.32342861
shadow e3 0.171 0.730 0.065 0.171 0.607440624789 303.343396235 11 0.0574406247893 28.6846705577
shadow f2 0.730 0.730 0.065 0.171 0.212172380133 105.954537366 5 0.362172380133 180.861462551
shadow f3 0.065 0.730 0.065 0.171 0.554054351241 276.683385578 11 0.00405435124067 2.02465990038
plain e3 0.092 2.220 0.065 0.092 0.99105312733 494.91161642 21 0.04105312733 20.50109025
plain f2 2.220 2.220 0.065 0.092 0.647797988859 323.497036575 7 0.997797988859 498.279862006
plain f3 0.065 2.220 0.065 0.092 0.781764663409 390.397247694 18 0 0.0
plain e3 0.490 1.023 0.065 0.490 0.885545169722 442.223105174 14 0.185545169722 92.6574543119
plain f2 1.023 1.023 0.065 0.490 0.346605038395 173.087451198 4 0.446605038395 223.025401321
plain f3 0.065 1.023 0.065 0.490 0.566514775833 282.905866196 14 0 0.0
transp_dark_steep e3 1.369 1.023 0.730 1.369 0.591090115064 295.178286844 11 0.441090115064 220.271361659
transp_dark_steep f2 1.023 1.023 0.730 1.369 0.920658926711 459.758195625 12 0.420658926711 210.06844501
transp_dark_steep f3 0.730 1.023 0.730 1.369 0.369232521686 184.387152518 3 0.219232521686 109.480227333
plain e3 2.220 0.730 1.768 2.220 0.962808246009 480.806701673 0 0.962808246009 480.806701673
plain f2 0.730 0.730 1.768 2.220 0.00692333111642 3.45736963978 11 0.3 149.813850369
plain f3 1.768 0.730 1.768 2.220 0.102062531166 50.9679359083 14 0.702062531166 350.595636647
transp_dark e3 0.171 0.305 1.369 0.171 0.0777564538185 38.8299791254 7 0.127756453819 63.798954187
transp_dark f2 0.305 0.305 1.369 0.171 0.352088929291 175.825993898 3 0.202088929291 100.919068714
transp_dark f3 1.369 0.305 1.369 0.171 0.524518214477 261.933644332 1 0.474518214477 236.964669271
plain e3 2.220 0.305 0.171 2.220 0.470503944421 234.960025093 12 0.970503944421 484.649775708
plain f2 0.305 0.305 0.171 2.220 0.925900393279 462.375676586 13 0.275900393279 137.779000785
plain f3 0.171 0.305 0.171 2.220 0.732792724646 365.94166534 15 0.0827927246459 41.3449895392
plain e3 1.023 1.768 0.730 1.023 0.23554759488 117.627640448 9 0.38554759488 192.534565632
plain f2 1.768 1.768 0.730 1.023 0.438188628898 218.822418945 5 0.688188628898 343.667294252
plain f3 0.730 1.768 0.730 1.023 0.503533201158 251.454158848 6 0.303533201158 151.578258601
transp_med_steep e3 0.092 1.023 0.305 0.092 0.783989769766 391.508420196 14 0.0839897697661 41.9427693343
transp_med_steep f2 1.023 1.023 0.305 0.092 0.439183232838 219.319103764 3 0.289183232838 144.412178579
transp_med_steep f3 0.305 1.023 0.305 0.092 0.991690206032 495.229760464 16 0.191690206032 95.726159479
plain e3 1.369 1.023 0.171 1.369 0.883872531476 441.387823921 22 0.5 249.689750616
plain f2 1.023 1.023 0.171 1.369 0.935940642076 467.389571022 13 0.385940642076 192.730845345
plain f3 0.171 1.023 0.171 1.369 0.252764468235 126.225394076 10 0.05 24.9689750616
transp_dark e3 1.768 0.305 0.092 1.768 0.749021482742 374.045974463 11 0.599021482742 299.139049278
transp_dark f2 0.305 0.305 0.092 1.768 0.903338111647 451.108535638 16 0.103338111647 51.6049346527
transp_dark f3 0.092 0.305 0.092 1.768 0.466042912512 232.732277203 12 0 0.0
transp_dark e3 0.730 0.490 0.092 0.730 0.617018274392 308.126278117 5 0.367018274392 183.281402809
transp_dark f2 0.490 0.490 0.092 0.730 0.019789154424 9.88229806607 6 0.1 49.9379501231
transp_dark f3 0.092 0.490 0.092 0.730 0.108764491274 54.3147574039 6 0 0.0
shadow e3 0.730 0.171 1.023 0.730 0.338339042028 168.959582055 3 0.188339042028 94.0526568704
shadow f2 0.171 0.171 1.023 0.730 0.254552627831 127.118364323 6 0.054552627831 27.2424640771
shadow f3 1.023 0.171 1.023 0.730 0.751471605129 375.269515359 7 0.401471605129 200.486689928
transp_dark e3 0.171 0.305 0.490 0.171 0.152772650556 76.2915300367 5 0.102772650556 51.3225549751
transp_dark f2 0.305 0.305 0.490 0.171 0.155357880287 77.5825407699 2 0.155357880287 77.5825407699
transp_dark f3 0.490 0.305 0.490 0.171 0.187983253249 93.8749832474 1 0.237983253249 118.843958309
shadow e3 1.369 0.171 0.730 1.369 0.196745508716 98.2506740121 10 0.396745508716 198.126574258
shadow f2 0.171 0.171 0.730 1.369 0.088409946771 44.1501151224 6 0 0.0
shadow f3 0.730 0.171 0.730 1.369 0.680765669741 339.960420611 12 0.280765669741 140.208620118
transp_dark_steep e3 0.730 2.220 0.171 0.730 0.297445665017 148.53826784 1 0.247445665017 123.569292778
transp_dark_steep f2 2.220 2.220 0.171 0.730 0.553715736736 276.514288435 1 0.603715736736 301.483263497
transp_dark_steep f3 0.171 2.220 0.171 0.730 0.103254035586 51.5629487911 1 0.053254035586 26.5939737295
plain e3 1.768 0.490 1.023 1.768 0.528546116554 263.945096062 6 0.728546116554 363.820996309
plain f2 0.490 0.490 1.023 1.768 0.875373156665 437.143410367 11 0.325373156665 162.484684689
plain f3 1.023 0.490 1.023 1.768 0.48405551742 241.727402858 0 0.48405551742 241.727402858
transp_dark e3 0.490 0.305 1.768 0.490 0.848181379667 423.564394332 14 0.148181379667 73.9987434701
transp_dark f2 0.305 0.305 1.768 0.490 0.253872191102 126.778568169 1 0.203872191102 101.809593108
transp_dark f3 1.768 0.305 1.768 0.490 0.684722749394 341.936505074 2 0.584722749394 291.998554951
plain e3 0.171 0.065 0.305 0.171 0.136988139643 68.4090688495 1 0.086988139643 43.440093788
plain f2 0.065 0.065 0.305 0.171 0.894330376871 446.610257538 19 0 0.0
plain f3 0.305 0.065 0.305 0.171 0.808488062099 403.742365202 13 0.158488062099 79.1456894019
transp_med_steep e3 0.490 0.065 2.220 0.490 0.736834382179 367.959986263 9 0.286834382179 143.239210709
transp_med_steep f2 0.065 0.065 2.220 0.490 0.231155233065 115.434184995 4 0.031155233065 15.5582847488
transp_med_steep f3 2.220 0.065 2.220 0.490 0.618110528063 308.67172721 3 0.768110528063 383.578652394
shadow e3 0.490 1.023 0.092 0.490 0.782557595893 390.793221922 14 0.0825575958933 41.22757106
shadow f2 1.023 1.023 0.092 0.490 0.56581315827 282.555492767 6 0.26581315827 132.741642397
shadow f3 0.092 1.023 0.092 0.490 0.514169377442 256.765647255 14 0 0.0
transp_med_steep e3 0.065 0.092 2.220 0.065 0.235826232207 117.766786217 12 0.15 74.9069251847
transp_med_steep f2 0.092 0.092 2.220 0.065 0.208933912857 104.337313193 1 0.158933912857 79.3683381313
transp_med_steep f3 2.220 0.092 2.220 0.065 0.383194047538 191.359252334 8 0.683194047538 341.173102704
shadow e3 0.171 1.768 0.065 0.171 0.225162114897 112.441344634 3 0.0751621148973 37.5344194489
shadow f2 1.768 1.768 0.065 0.171 0.279648988852 139.650972573 5 0.529648988852 264.495847881
shadow f3 0.065 1.768 0.065 0.171 0.74919491535 374.132583152 16 0 0.0
transp_dark e3 2.220 1.023 0.305 2.220 0.863355585844 431.142081844 6 0.663355585844 331.266181598
transp_dark f2 1.023 1.023 0.305 2.220 0.250278900351 124.984152426 2 0.350278900351 174.922102549
transp_dark f3 0.305 1.023 0.305 2.220 0.161122220944 80.4611343324 1 0.111122220944 55.4921592708
plain e3 1.768 0.171 1.369 1.768 0.807048441565 403.023448218 0 0.807048441565 403.023448218
plain f2 0.171 0.171 1.369 1.768 0.93371338643 466.277325209 16 0.13371338643 66.7737242236
plain f3 1.369 0.171 1.369 1.768 0.10493232743 52.401053335 7 0.45493232743 227.183878766
plain e3 2.220 0.730 1.768 2.220 0.507801043223 253.58543169 10 1 499.379501231
plain f2 0.730 0.730 1.768 2.220 0.407804872691 203.649393924 0 0.407804872691 203.649393924
plain f3 1.768 0.730 1.768 2.220 0.90513216438 452.004448796 6 0.60513216438 302.190598427
plain e3 0.730 0.171 0.092 0.730 0.445701167241 222.574026595 4 0.245701167241 122.698126349
plain f2 0.171 0.171 0.092 0.730 0.265073749495 132.372396813 4 0.0650737494954 32.4964965663
plain f3 0.092 0.171 0.092 0.730 0.59567929844 297.470030949 13 0.05 24.9689750616
transp_dark e3 1.768 0.490 1.023 1.768 0.719021466267 359.064581199 4 0.519021466267 259.188680953
transp_dark f2 0.490 0.490 1.023 1.768 0.533987262782 266.662292952 8 0.133987262782 66.9104924596
transp_dark f3 1.023 0.490 1.023 1.768 0.634245300388 316.729101766 7 0.284245300388 141.946276335
transp_med e3 1.369 0.171 0.065 1.369 0.284020842665 141.83418675 0 0.284020842665 141.83418675
transp_med f2 0.171 0.171 0.065 1.369 0.163542476616 81.6697604026 3 0.113542476616 56.7007853411
transp_med f3 0.065 0.171 0.065 1.369 0.314543768721 157.07671034 4 0.114543768721 57.2008100933
plain e3 0.092 2.220 0.065 0.092 0.474724824191 237.067845927 12 0.05 24.9689750616
plain f2 2.220 2.220 0.065 0.092 0.785123995753 392.074829404 4 0.985123995753 491.95072965
plain f3 0.065 2.220 0.065 0.092 0.130424703272 65.131423268 6 0 0.0
transp_dark_steep e3 1.369 1.023 0.730 1.369 0.774436899114 386.737912415 8 0.474436899114 236.924062045
transp_dark_steep f2 1.023 1.023 0.730 1.369 0.868695493272 433.808722152 10 0.368695493272 184.118971537
transp_dark_steep f3 0.730 1.023 0.730 1.369 0.17459895868 87.1911409009 3 0.12459895868 62.2221658393
shadow e3 2.220 0.490 0.092 2.220 0.833193143434 416.079576397 12 0.733193143434 366.141626274
shadow f2 0.490 0.490 0.092 2.220 0.0893287480945 44.608945669 4 0.189328748094 94.5468957922
shadow f3 0.092 0.490 0.092 2.220 0.133587999804 66.7111087126 5 0 0.0
transp_med_steep e3 0.171 1.768 0.092 0.171 0.375098746687 187.316625033 5 0.125098746687 62.4717497254
transp_med_steep f2 1.768 1.768 0.092 0.171 0.576531378278 287.907952129 7 0.726531378278 362.814877314
transp_med_steep f3 0.092 1.768 0.092 0.171 0.0217176917042 10.8453700511 3 0.1 49.9379501231
transp_dark_steep e3 1.369 0.171 0.730 1.369 0.304437851291 152.030022333 7 0.354437851291 176.998997395
transp_dark_steep f2 0.171 0.171 0.730 1.369 0.217368833201 108.549539507 3 0.0673688332006 33.6426143222
transp_dark_steep f3 0.730 0.171 0.730 1.369 0.209561403946 104.65066938 1 0.259561403946 129.619644441
transp_med e3 1.369 0.092 1.768 1.369 0.356704396037 178.13086338 0 0.356704396037 178.13086338
transp_med f2 0.092 0.092 1.768 1.369 0.134513854764 67.1734617005 0 0.134513854764 67.1734617005
transp_med f3 1.768 0.092 1.768 1.369 0.675460984704 337.311369643 0 0.675460984704 337.311369643
transp_med e3 1.768 0.730 1.369 1.768 0.846064121601 422.507079055 5 0.596064121601 297.662203747
transp_med f2 0.730 0.730 1.369 1.768 0.227424921987 113.571344109 1 0.277424921987 138.540319171
transp_med f3 1.369 0.730 1.369 1.768 0.147296106697 73.5566562956 4 0.347296106697 173.432556542
transp_med_steep e3 0.490 0.730 0.171 0.490 0.0748172914515 37.3622216885 5 0.224817291451 112.269146873
transp_med_steep f2 0.730 0.730 0.171 0.490 0.164085481763 81.9409260423 4 0.364085481763 181.816826289
transp_med_steep f3 0.171 0.730 0.171 0.490 0.985583401773 492.180147599 17 0.135583401773 67.7075715526
transp_med e3 2.220 0.490 0.730 2.220 0.889792137391 444.34395377 11 0.639792137391 319.499078462
transp_med f2 0.490 0.490 0.730 2.220 0.213103560785 106.419549895 1 0.263103560785 131.388524957
transp_med f3 0.730 0.490 0.730 2.220 0.322758944563 161.179200754 3 0.372758944563 186.148175815
transp_med e3 0.171 2.220 0.730 0.171 0.458683616458 229.05719561 9 0.108683616458 54.2743701789
transp_med f2 2.220 2.220 0.730 0.171 0.355312186833 177.435622642 7 0.705312186833 352.218448073
transp_med f3 0.730 2.220 0.730 0.171 0.314250317024 156.930166577 4 0.414250317024 206.8681167
transp_med e3 0.305 2.220 0.490 0.305 0.101238707997 50.5565355048 5 0.151238707997 75.5255105664
transp_med f2 2.220 2.220 0.490 0.305 0.293240174813 146.438132239 9 0.643240174813 321.22095767
transp_med f3 0.490 2.220 0.490 0.305 0.492463578449 245.926216181 4 0.292463578449 146.050315934
transp_dark e3 1.023 1.369 2.220 1.023 0.508244401481 253.806835715 6 0.208244401481 103.992985346
transp_dark f2 1.369 1.369 2.220 1.023 0.666865897813 333.019159438 5 0.416865897813 208.17428413
transp_dark f3 2.220 1.369 2.220 1.023 0.82478120173 411.878825145 7 0.57478120173 287.033949837
shadow e3 1.023 2.220 0.305 1.023 0.464967917495 232.195446727 2 0.364967917495 182.257496604
shadow f2 2.220 2.220 0.305 1.023 0.729499502221 364.297097568 8 0.529499502221 264.421197321
shadow f3 0.305 2.220 0.305 1.023 0.795514344111 397.263556385 14 0.0955143441114 47.6979055228
shadow e3 1.369 0.092 1.768 1.369 0.328133840929 163.86331382 1 0.378133840929 188.832288882
shadow f2 0.092 0.092 1.768 1.369 0.402756881211 201.128530457 12 0 0.0
shadow f3 1.768 0.092 1.768 1.369 0.793606976112 396.311055905 2 0.693606976112 346.373105782
transp_dark e3 1.023 0.490 2.220 1.023 0.752214496466 375.640500064 8 0.352214496466 175.888699572
transp_dark f2 0.490 0.490 2.220 1.023 0.777396950745 388.216101522 12 0.177396950745 88.5884007831
transp_dark f3 2.220 0.490 2.220 1.023 0.489396595597 244.394627813 8 0.689396595597 344.27052806
transp_med_steep e3 2.220 1.768 0.092 2.220 0.617491916903 308.362805478 3 0.667491916903 333.331780539
transp_med_steep f2 1.768 1.768 0.092 2.220 0.387599391665 193.559190887 4 0.487599391665 243.497141011
transp_med_steep f3 0.092 1.768 0.092 2.220 0.39563483235 197.571925249 6 0.0956348323504 47.7580748795
plain e3 0.490 1.023 0.065 0.490 0.903708070805 451.293285657 12 0.303708070805 151.665584918
plain f2 1.023 1.023 0.065 0.490 0.663817314426 331.496759387 4 0.463817314426 231.620859141
plain f3 0.065 1.023 0.065 0.490 0.0700258985399 34.9694982861 2 0 0.0
transp_med_steep e3 0.065 1.768 0.171 0.065 0.203724300526 101.735739585 5 0.0537243005262 26.8288144008
transp_med_steep f2 1.768 1.768 0.171 0.065 0.975006189417 486.898104569 12 0.575006189417 287.146304076
transp_med_steep f3 0.171 1.768 0.171 0.065 0.200311804335 100.031608939 0 0.200311804335 100.031608939
plain e3 0.305 1.369 0.730 0.305 0.771706234405 385.374274434 14 0.071706234405 35.8086235723
plain f2 1.369 1.369 0.730 0.305 0.0610990225716 30.5115994175 9 0.411099022572 205.294424849
plain f3 0.730 1.369 0.730 0.305 0.761271908074 380.163585755 10 0.261271908074 130.47383514
transp_dark_steep e3 0.305 0.490 2.220 0.305 0.956093510156 477.453500232 17 0.106093510156 52.9809241857
transp_dark_steep f2 0.490 0.490 2.220 0.305 0.900151676676 449.517295331 13 0.250151676676 124.920619531
transp_dark_steep f3 2.220 0.490 2.220 0.305 0.919955128447 459.406733199 4 0.719955128447 359.530832953
transp_med_steep e3 1.768 0.730 1.369 1.768 0.596551036011 297.905358822 1 0.546551036011 272.93638376
transp_med_steep f2 0.730 0.730 1.369 1.768 0.753014954551 376.040232424 7 0.403014954551 201.257406993
transp_med_steep f3 1.369 0.730 1.369 1.768 0.805263271079 402.131970671 6 0.505263271079 252.318120302
transp_med e3 0.171 0.092 0.065 0.171 0.260461693323 130.069230502 4 0.0604616933233 30.1933302554
transp_med f2 0.092 0.092 0.065 0.171 0.613925592886 306.581856368 10 0.113925592886 56.8921057527
transp_med f3 0.065 0.092 0.065 0.171 0.516448369335 257.903729091 9 0.0664483693355 33.1829535364
transp_dark_steep e3 2.220 1.768 1.023 2.220 0.459594857407 229.51225066 6 0.559594857407 279.450200784
transp_dark_steep f2 1.768 1.768 1.023 2.220 0.696590962612 347.863247471 7 0.346590962612 173.08042204
transp_dark_steep f3 1.023 1.768 1.023 2.220 0.403379556623 201.439481793 7 0.153379556623 76.5946064854
transp_med_steep e3 0.305 0.490 1.369 0.305 0.882300294738 440.602681123 12 0.282300294738 140.974980384
transp_med_steep f2 0.490 0.490 1.369 0.305 0.0267240454197 13.3454404726 13 0.35 174.782825431
transp_med_steep f3 1.369 0.490 1.369 0.305 0.602733227947 300.992618748 0 0.602733227947 300.992618748
transp_med_steep e3 0.092 1.023 0.305 0.092 0.498253310394 248.817489631 9 0.148253310394 74.0346642003
transp_med_steep f2 1.023 1.023 0.305 0.092 0.727087827269 363.092756533 6 0.427087827269 213.278906163
transp_med_steep f3 0.305 1.023 0.305 0.092 0.715073875756 357.093235419 9 0.265073875756 132.372459865
shadow e3 0.305 0.092 1.768 0.305 0.369060933727 184.301465009 9 0.05 24.9689750616
shadow f2 0.092 0.092 1.768 0.305 0.816348045458 407.667479772 17 0 0.0
shadow f3 1.768 0.092 1.768 0.305 0.344392737036 171.982673249 6 0.544392737036 271.858573495
transp_med e3 2.220 0.171 0.092 2.220 0.323281043943 161.439926482 12 0.623281043943 311.253776851
transp_med f2 0.171 0.171 0.092 2.220 0.435207993038 217.333950495 4 0.235207993038 117.458050249
transp_med f3 0.092 0.171 0.092 2.220 0.91788699828 458.373951388 16 0.11788699828 58.8703504029
shadow e3 0.490 0.092 2.220 0.490 0.710667494102 354.892778746 10 0.210667494102 105.20302813
shadow f2 0.092 0.092 2.220 0.490 0.117320172273 58.587289114 6 0 0.0
shadow f3 2.220 0.092 2.220 0.490 0.0227957200056 11.3837152866 15 0.572795720006 286.042440964
transp_dark e3 1.768 0.092 0.065 1.768 0.691711204454 345.426396276 5 0.441711204454 220.581520969
transp_dark f2 0.092 0.092 0.065 1.768 0.448077275777 223.760606491 11 0.05 24.9689750616
transp_dark f3 0.065 0.092 0.065 1.768 0.11237436546 56.1174545748 4 0.05 24.9689750616
transp_dark_steep e3 1.023 2.220 0.305 1.023 0.596949681719 298.104434317 4 0.396949681719 198.228534071
transp_dark_steep f2 2.220 2.220 0.305 1.023 0.673165471284 336.165037296 3 0.523165471284 261.258112112
transp_dark_steep f3 0.305 2.220 0.305 1.023 0.839983555817 419.470569147 14 0.139983555817 69.9049182846
shadow e3 0.171 0.730 0.065 0.171 0.638021972421 318.615094362 12 0.0380219724208 18.9873936233
shadow f2 0.730 0.730 0.065 0.171 0.580236653046 289.758290394 8 0.380236653046 189.882390148
shadow f3 0.065 0.730 0.065 0.171 0.970743510492 484.769410093 20 0 0.0
transp_med e3 0.730 0.305 1.768 0.730 0.121224951909 60.537256021 4 0.221224951909 110.475206144
transp_med f2 0.305 0.305 1.768 0.730 0.71787228012 358.490701194 11 0.16787228012 83.8319755171
transp_med f3 1.768 0.305 1.768 0.730 0.92299976117 460.92716037 7 0.57299976117 286.144334939
transp_dark e3 0.092 0.065 0.171 0.092 0.779153330861 389.093201748 17 0.05 24.9689750616
transp_dark f2 0.065 0.065 0.171 0.092 0.119707967571 59.779705139 1 0.0697079675709 34.8107300774
transp_dark f3 0.171 0.065 0.171 0.092 0.42621777982 212.844422302 8 0.12621777982 63.030571933
plain e3 0.171 2.220 0.305 0.171 0.791882116558 395.449696401 17 0.05 24.9689750616
plain f2 2.220 2.220 0.305 0.171 0.766997647264 383.022902536 0 0.766997647264 383.022902536
plain f3 0.305 2.220 0.305 0.171 0.314537488983 157.073574367 3 0.164537488983 82.1666491822
shadow e3 0.730 1.023 0.305 0.730 0.866009296605 432.4672906 13 0.216009296605 107.8706148
shadow f2 1.023 1.023 0.305 0.730 0.714637791995 356.875464128 8 0.314637791995 157.123663635
shadow f3 0.305 1.023 0.305 0.730 0.0138599346136 6.92136723446 12 0.05 24.9689750616
transp_dark e3 1.768 0.730 1.369 1.768 0.358770033581 179.162400426 4 0.458770033581 229.10035055
transp_dark f2 0.730 0.730 1.369 1.768 0.830726764852 414.847917492 13 0.180726764852 90.2512416912
transp_dark f3 1.369 0.730 1.369 1.768 0.544232179975 271.77839459 3 0.394232179975 196.871469405
transp_med_steep e3 1.369 0.092 1.023 1.369 0.704436381785 351.781088985 4 0.504436381785 251.905188739
transp_med_steep f2 0.092 0.092 1.023 1.369 0.275577485523 137.617747271 11 0.05 24.9689750616
transp_med_steep f3 1.023 0.092 1.023 1.369 0.49308228468 246.235185389 5 0.34308228468 171.328260205
shadow e3 0.490 0.065 0.305 0.490 0.298696419427 149.162868953 3 0.148696419427 74.2559437681
shadow f2 0.065 0.065 0.305 0.490 0.186416377796 93.0925177651 6 0 0.0
shadow f3 0.305 0.065 0.305 0.490 0.958987039253 478.898469349 17 0.108987039253 54.4258933027
transp_med_steep e3 1.768 0.730 2.220 1.768 0.983220136196 490.999981214 7 0.633220136196 316.217155783
transp_med_steep f2 0.730 0.730 2.220 1.768 0.52124963149 260.301380991 4 0.32124963149 160.425480744
transp_med_steep f3 2.220 0.730 2.220 1.768 0.698603598335 348.868316495 2 0.798603598335 398.806266618
transp_med_steep e3 1.369 0.305 1.023 1.369 0.113033024523 56.4463754089 11 0.563033024523 281.167150963
transp_med_steep f2 0.305 0.305 1.023 1.369 0.176901559163 88.3410123819 0 0.176901559163 88.3410123819
