medium location target_lum f2 f3 e3 start_int start_lum n_changes match_int match_lum
transp_med e3 0.490 0.305 2.220 0.490 0.0886373872055 44.2636942131 4 0.123637387205 61.7419767562
transp_med f2 0.305 0.305 2.220 0.490 0.349160859828 174.36377603 20 0.109160859828 54.5126957348
transp_med f3 2.220 0.305 2.220 0.490 0.0278571010235 13.9112652149 18 0.602857101024 301.054478423
transp_dark_steep e3 1.369 1.023 0.730 1.369 0.145643122877 72.7311900601 11 0.460643122877 230.035732948
transp_dark_steep f2 1.023 1.023 0.730 1.369 0.281479371579 140.565028186 1 0.331479371579 165.534003247
transp_dark_steep f3 0.730 1.023 0.730 1.369 0.216972776622 108.35175697 3 0.256972776622 128.32693702
transp_med_steep e3 2.220 0.490 0.065 2.220 0.760283274012 379.669882171 1 0.710283274012 354.700907109
transp_med_steep f2 0.490 0.490 0.065 2.220 0.992944733098 495.856245565 25 0.252944733098 126.315414654
transp_med_steep f3 0.065 0.490 0.065 2.220 0.16968475509 84.7370883635 11 0.0596847550901 29.805343228
plain e3 1.369 1.023 0.171 1.369 0.790423726916 394.721406509 7 0.605423726916 302.336198781
plain f2 1.023 1.023 0.171 1.369 0.406299762267 202.897772632 4 0.416299762267 207.891567644
plain f3 0.171 1.023 0.171 1.369 0.212232654008 105.984636904 16 0.0672326540085 33.5746092252
plain e3 1.023 1.768 0.730 1.023 0.123896763209 61.8715038156 9 0.408896763209 204.194661667
plain f2 1.768 1.768 0.730 1.023 0.322594752877 161.097206792 6 0.622594752877 310.911057161
plain f3 0.730 1.768 0.730 1.023 0.168481878167 84.1363962854 6 0.303481878167 151.552628952
transp_med e3 0.305 2.220 0.490 0.305 0.545354310538 272.338763591 27 0.055 27.4658725677
transp_med f2 2.220 2.220 0.490 0.305 0.914782432012 456.823594633 11 0.584782432012 292.028359227
transp_med f3 0.490 2.220 0.490 0.305 0.457470751015 228.45151547 36 0.147470751015 73.6438700883
plain e3 0.490 1.023 0.065 0.490 0.890094854237 444.495124357 21 0.170094854237 84.9418834707
plain f2 1.023 1.023 0.065 0.490 0.541724324013 270.526022731 6 0.351724324013 175.643917497
plain f3 0.065 1.023 0.065 0.490 0.812038408478 405.515335406 16 0.0120384084776 6.01173442117
plain e3 2.220 0.730 1.768 2.220 0.275494110911 137.576111699 12 0.875494110911 437.203812438
plain f2 0.730 0.730 1.768 2.220 0.043237397443 21.5918699696 9 0.303237397443 151.43054029
plain f3 1.768 0.730 1.768 2.220 0.956542302518 477.677617938 8 0.756542302518 377.801717692
transp_med e3 1.023 0.171 0.092 1.023 0.82451538948 411.746083956 15 0.35451538948 177.037718378
transp_med f2 0.171 0.171 0.092 1.023 0.140238806225 70.0323851057 0 0.140238806225 70.0323851057
transp_med f3 0.092 0.171 0.092 1.023 0.991828818413 495.298980646 25 0.0718288184129 35.8698395131
transp_dark_steep e3 0.092 0.171 0.065 0.092 0.0338577264425 16.9078545437 5 0.035 17.4782825431
transp_dark_steep f2 0.171 0.171 0.065 0.092 0.337752152232 168.666501322 16 0.0627521522324 31.337138483
transp_dark_steep f3 0.065 0.171 0.065 0.092 0.388850012237 194.183725165 10 0.01 4.99379501231
transp_med_steep e3 2.220 1.768 0.092 2.220 0.296955700339 148.293589523 10 0.696955700339 348.045390016
transp_med_steep f2 1.768 1.768 0.092 2.220 0.735545512915 367.316351373 3 0.585545512915 292.409426188
transp_med_steep f3 0.092 1.768 0.092 2.220 0.947566365787 473.19521913 24 0.09 44.9441551108
shadow e3 0.490 0.092 2.220 0.490 0.791122516339 395.070367622 16 0.101122516339 50.4985117728
shadow f2 0.092 0.092 2.220 0.490 0.0150529237405 7.51712154959 1 0 0.0
shadow f3 2.220 0.092 2.220 0.490 0.109737744169 54.8007799492 13 0.569737744169 284.515350516
plain e3 0.490 0.092 1.369 0.490 0.0839543756861 41.9250942563 4 0.183954375686 91.8630443794
plain f2 0.092 0.092 1.369 0.490 0.737332211109 368.208591825 24 0.035 17.4782825431
plain f3 1.369 0.092 1.369 0.490 0.136698750666 68.2645539263 15 0.606698750666 302.972919505
shadow e3 0.171 0.065 0.490 0.171 0.938028684528 468.43229662 23 0.04 19.9751800493
shadow f2 0.065 0.065 0.490 0.171 0.648942993311 324.068828327 14 0 0.0
shadow f3 0.490 0.065 0.490 0.171 0.551547062057 275.431296756 28 0.121547062057 60.698111226
transp_med_steep e3 0.490 0.065 2.220 0.490 0.303936470861 151.779643225 2 0.293936470861 146.785848212
transp_med_steep f2 0.065 0.065 2.220 0.490 0.351239501694 175.401807169 12 0.0712395016945 35.5755468242
transp_med_steep f3 2.220 0.065 2.220 0.490 0.773194067291 386.117267679 7 0.698194067291 348.663805087
shadow e3 1.023 2.220 0.305 1.023 0.465569443421 232.495836444 5 0.405569443421 202.53306637
shadow f2 2.220 2.220 0.305 1.023 0.363831755373 181.69012053 14 0.563831755373 281.566020776
shadow f3 0.305 2.220 0.305 1.023 0.28987034556 144.755308588 9 0.0748703455604 37.388715823
transp_med e3 0.730 0.305 1.768 0.730 0.825006861217 411.991514867 11 0.275006861217 137.33278919
transp_med f2 0.305 0.305 1.768 0.730 0.640705744961 319.955315355 14 0.105705744961 52.7872821959
transp_med f3 1.768 0.305 1.768 0.730 0.819689237299 409.336002487 6 0.519689237299 259.522152118
transp_med_steep e3 0.171 0.065 1.768 0.171 0.621412090754 310.32045994 15 0.0614120907544 30.6679392505
transp_med_steep f2 0.065 0.065 1.768 0.171 0.521515549457 260.434174972 9 0.0715155494568 35.713399418
transp_med_steep f3 1.768 0.065 1.768 0.171 0.516451505251 257.905295102 4 0.616451505251 307.843245226
transp_med e3 2.220 0.490 0.730 2.220 0.582864523805 291.070595183 7 0.607864523805 303.555082714
transp_med f2 0.490 0.490 0.730 2.220 0.499316173203 249.348261531 11 0.269316173203 134.490976248
transp_med f3 0.730 0.490 0.730 2.220 0.475789922714 237.599734296 9 0.305789922714 152.705219087
transp_med e3 1.369 0.092 1.768 1.369 0.414036390893 206.761286376 15 0.404036390893 201.767491364
transp_med f2 0.092 0.092 1.768 1.369 0.955939334718 477.376508179 23 0.0709393347184 35.4256495894
transp_med f3 1.768 0.092 1.768 1.369 0.982003444131 490.392390138 9 0.532003444131 265.671614583
transp_med_steep e3 0.305 0.730 1.023 0.305 0.868231706704 433.577116647 20 0.143231706704 71.5269782543
transp_med_steep f2 0.730 0.730 1.023 0.305 0.416276928769 207.880165063 7 0.286276928769 142.960829903
transp_med_steep f3 1.023 0.730 1.023 0.305 0.92287656563 460.865639042 10 0.42287656563 211.175888427
transp_dark e3 0.490 0.305 1.768 0.490 0.164061226161 81.9288132919 1 0.114061226161 56.9598382303
transp_dark f2 0.305 0.305 1.768 0.490 0.318510748011 159.057738478 7 0.0685107480106 34.2128631705
transp_dark f3 1.768 0.305 1.768 0.490 0.545328996214 272.326122136 21 0.535328996214 267.332327124
transp_med e3 1.023 1.369 0.065 1.023 0.456447772656 227.940661047 6 0.431447772656 215.456173516
transp_med f2 1.369 1.369 0.065 1.023 0.195515080629 97.6362234477 12 0.395515080629 197.512123694
transp_med f3 0.065 1.369 0.065 1.023 0.457743951099 228.587945991 21 0.0927439510988 46.3144280419
transp_dark e3 0.092 0.065 0.171 0.092 0.890890494757 444.892450924 26 0.035 17.4782825431
transp_dark f2 0.065 0.065 0.171 0.092 0.142340550009 71.0819528686 16 0.05 24.9689750616
transp_dark f3 0.171 0.065 0.171 0.092 0.45510949439 227.272352314 12 0.0751094943902 37.5081418463
transp_dark_steep e3 1.369 1.768 0.730 1.369 0.694508036384 346.82307681 13 0.429508036384 214.487508984
transp_dark_steep f2 1.768 1.768 0.730 1.369 0.287343963542 143.493685196 8 0.587343963542 293.307535565
transp_dark_steep f3 0.730 1.768 0.730 1.369 0.874476950062 436.69586316 18 0.209476950062 104.608494841
plain e3 0.092 0.065 1.369 0.092 0.98812655874 493.450148057 21 0.0481265587396 24.0334168994
plain f2 0.065 0.065 1.369 0.092 0.379441652642 189.485383243 8 0 0.0
plain f3 1.369 0.065 1.369 0.092 0.816561484072 407.774066641 13 0.656561484072 327.873346444
shadow e3 1.369 0.171 0.730 1.369 0.738236946873 368.66039832 5 0.488236946873 243.815523012
shadow f2 0.171 0.171 0.730 1.369 0.383995218318 191.759340599 9 0.0439952183183 21.9703101804
shadow f3 0.730 0.171 0.730 1.369 0.496752614241 248.068072735 11 0.226752614241 113.235607403
transp_dark_steep e3 0.490 0.065 1.023 0.490 0.219748636479 109.737964481 4 0.209748636479 104.744169469
transp_dark_steep f2 0.065 0.065 1.023 0.490 0.46851791837 233.968244394 15 0.025 12.4844875308
transp_dark_steep f3 1.023 0.065 1.023 0.490 0.353673180757 176.617136605 4 0.363673180757 181.610931617
transp_med_steep e3 1.768 0.730 1.369 1.768 0.312676613615 156.144291354 11 0.627676613615 313.448834242
transp_med_steep f2 0.730 0.730 1.369 1.768 0.942999341531 470.914540835 12 0.342999341531 171.286840096
transp_med_steep f3 1.369 0.730 1.369 1.768 0.976961611963 487.874602504 7 0.626961611963 313.091777073
transp_dark e3 2.220 1.023 0.305 2.220 0.480361657585 239.882764976 12 0.750361657585 374.715230308
transp_dark f2 1.023 1.023 0.305 2.220 0.135902422625 67.8668840268 11 0.310902422625 155.258296742
transp_dark f3 0.305 1.023 0.305 2.220 0.761296127052 380.175680217 18 0.0962961270518 48.0883118977
transp_dark_steep e3 0.305 1.023 1.369 0.305 0.502735970608 251.056038253 15 0.09 44.9441551108
transp_dark_steep f2 1.023 1.023 1.369 0.305 0.6547963907 326.991894996 17 0.2697963907 134.730787022
transp_dark_steep f3 1.369 1.023 1.369 0.305 0.163183878407 81.4906838077 7 0.403183878407 201.341764103
shadow e3 1.023 1.369 0.092 1.023 0.589860561163 294.56427283 10 0.254860561163 127.272139917
shadow f2 1.369 1.369 0.092 1.023 0.756333164791 377.697278598 17 0.611333164791 305.28725092
shadow f3 0.092 1.369 0.092 1.023 0.342625450543 171.100126602 10 0.015 7.49069251847
transp_med e3 1.369 0.092 1.768 1.369 0.723551702237 361.326888178 5 0.473551702237 236.482012871
transp_med f2 0.092 0.092 1.768 1.369 0.368254224548 183.898610981 13 0.048254224548 24.0971705871
transp_med f3 1.768 0.092 1.768 1.369 0.889451705038 444.173948831 6 0.589451705038 294.360098462
transp_dark_steep e3 0.065 2.220 1.768 0.065 0.976286057531 487.537244469 27 0.035 17.4782825431
transp_dark_steep f2 2.220 2.220 1.768 0.065 0.0441089498481 22.027105375 45 0.679108949848 339.133088657
transp_dark_steep f3 1.768 2.220 1.768 0.065 0.592514652355 295.889671565 7 0.517514652355 258.436208973
transp_med_steep e3 0.490 0.065 2.220 0.490 0.893022118469 445.95694011 30 0.238022118469 118.863366803
transp_med_steep f2 0.065 0.065 2.220 0.490 0.9736391764 486.21544629 26 0.0436391764001 21.7925101448
transp_med_steep f3 2.220 0.065 2.220 0.490 0.0264731468371 13.2201468635 15 0.676473146837 337.816822664
plain e3 1.369 1.023 0.171 1.369 0.252538933499 126.112766652 7 0.602538933499 300.895592083
plain f2 1.023 1.023 0.171 1.369 0.722081081822 360.592490489 11 0.407081081822 203.287947601
plain f3 0.171 1.023 0.171 1.369 0.219485423439 109.606521285 7 0.0594854234392 29.7058010876
transp_dark e3 1.023 0.490 2.220 1.023 0.526507922947 262.927263956 19 0.256507922947 128.094798623
transp_dark f2 0.490 0.490 2.220 1.023 0.779787134314 389.4097102 18 0.114787134314 57.3223418816
transp_dark f3 2.220 0.490 2.220 1.023 0.489473920064 244.433242068 12 0.499473920064 249.42703708
plain e3 0.171 0.065 0.305 0.171 0.638323792116 318.765816931 16 0.0733237921164 36.6163987355
plain f2 0.065 0.065 0.305 0.171 0.416018663102 207.751192483 9 0 0.0
plain f3 0.305 0.065 0.305 0.171 0.167983293665 83.8874134055 1 0.117983293665 58.9184383439
shadow e3 0.730 1.023 0.305 0.730 0.780305470943 389.668556888 11 0.230305470943 115.00983121
shadow f2 1.023 1.023 0.305 0.730 0.637629781638 318.419242325 8 0.437629781638 218.543342079
shadow f3 0.305 1.023 0.305 0.730 0.384839557615 192.180986336 12 0.0648395576147 32.3795459417
transp_med_steep e3 2.220 1.768 0.092 2.220 0.551343999582 275.329891518 12 0.651343999582 325.267841641
transp_med_steep f2 1.768 1.768 0.092 2.220 0.215858108115 107.795114367 10 0.605858108115 302.553119848
transp_med_steep f3 0.092 1.768 0.092 2.220 0.0440996968772 22.022484631 6 0.07 34.9565650862
plain e3 0.092 0.730 2.220 0.092 0.136586973937 68.2087349196 4 0 0.0
plain f2 0.730 0.730 2.220 0.092 0.493019299886 246.203732074 8 0.283019299886 141.334036816
plain f3 2.220 0.730 2.220 0.092 0.292642017857 146.139424917 11 0.842642017857 420.798150594
plain e3 0.490 0.092 1.369 0.490 0.0589079878485 29.4174415903 6 0.193907987848 96.8336742566
plain f2 0.092 0.092 1.369 0.490 0.618074702296 308.653836556 18 0.0480747022958 24.0075208543
plain f3 1.369 0.092 1.369 0.490 0.269336720889 134.501237341 7 0.509336720889 254.352317637
transp_med_steep e3 2.220 0.490 0.065 2.220 0.685878575329 342.513700853 5 0.670878575329 335.023008334
transp_med_steep f2 0.490 0.490 0.065 2.220 0.350130093943 174.84779168 13 0.195130093943 97.4439689887
transp_med_steep f3 0.065 0.490 0.065 2.220 0.52813408257 263.739334737 20 0.0581340825703 29.0309691585
plain e3 1.768 0.092 0.730 1.768 0.43179850467 215.631321895 5 0.68179850467 340.476197203
plain f2 0.092 0.092 0.730 1.768 0.714275599759 356.69459275 22 0.0492755997594 24.6072244307
plain f3 0.730 0.092 0.730 1.768 0.613289908689 306.264408711 9 0.328289908689 163.94125086
transp_med_steep e3 1.768 0.730 2.220 1.768 0.0148443941261 7.41298613475 11 0.564844394126 282.071711812
transp_med_steep f2 0.730 0.730 2.220 1.768 0.556376049798 277.842794245 5 0.306376049798 152.997918937
transp_med_steep f3 2.220 0.730 2.220 1.768 0.668342915479 333.756751783 3 0.628342915479 313.781571734
shadow e3 0.065 0.730 1.023 0.065 0.287072463366 143.358103573 8 0.01 4.99379501231
shadow f2 0.730 0.730 1.023 0.065 0.0822609670132 41.0794406779 12 0.222260967013 110.99257085
shadow f3 1.023 0.730 1.023 0.065 0.36842583217 183.98430831 1 0.31842583217 159.015333248
transp_med e3 0.490 0.305 2.220 0.490 0.697692056605 348.41311124 15 0.0576920566048 28.8102304523
transp_med f2 0.305 0.305 2.220 0.490 0.297579789146 148.60524668 17 0.055 27.4658725677
transp_med f3 2.220 0.305 2.220 0.490 0.512490508342 255.927254442 3 0.562490508342 280.896229503
transp_dark_steep e3 2.220 1.768 1.023 2.220 0.322875938106 161.237624931 23 0.697875938106 348.504937893
transp_dark_steep f2 1.768 1.768 1.023 2.220 0.104465165285 52.1677621361 12 0.514465165285 256.913357641
transp_dark_steep f3 1.023 1.768 1.023 2.220 0.305162922848 152.392108206 0 0.305162922848 152.392108206
transp_dark e3 0.305 0.065 2.220 0.305 0.614595392095 306.916340364 27 0.0845953920953 42.245204711
transp_dark f2 0.065 0.065 2.220 0.305 0.499603421455 249.49170742 19 0.04 19.9751800493
transp_dark f3 2.220 0.065 2.220 0.305 0.111863355179 55.8622665156 18 0.531863355179 265.601657033
plain e3 2.220 0.730 1.768 2.220 0.0363000463449 18.1274990384 17 0.886300046345 442.600075085
plain f2 0.730 0.730 1.768 2.220 0.168387785958 84.089408565 10 0.343387785958 171.48082128
plain f3 1.768 0.730 1.768 2.220 0.869893991834 434.407227766 8 0.734893991834 366.9909951
plain e3 2.220 0.305 0.171 2.220 0.360602846726 180.077669741 9 0.810602846726 404.798445295
plain f2 0.305 0.305 0.171 2.220 0.00136622872695 0.682266620231 13 0.191366228727 95.5643718542
plain f3 0.171 0.305 0.171 2.220 0.0294048829182 14.6841957654 1 0.0794048829182 39.653170827
transp_dark_steep e3 0.092 0.490 0.065 0.092 0.797915532968 398.462660878 22 0.035 17.4782825431
transp_dark_steep f2 0.490 0.490 0.065 0.092 0.630203963109 314.710940771 13 0.280203963109 139.92811534
transp_dark_steep f3 0.065 0.490 0.065 0.092 0.0175142579411 8.74626139506 1 0 0.0
transp_med e3 0.171 2.220 0.730 0.171 0.524743602726 262.046198604 9 0.0747436027258 37.3254230494
transp_med f2 2.220 2.220 0.730 0.171 0.110177153729 55.0202120764 14 0.620177153729 309.703757704
transp_med f3 0.730 2.220 0.730 0.171 0.640798765221 320.001767766 10 0.250798765221 125.243762286
shadow e3 0.171 0.065 0.490 0.171 0.22790812942 113.812647996 16 0.045 22.4720775554
shadow f2 0.065 0.065 0.490 0.171 0.146897293178 73.3574969996 3 0 0.0
shadow f3 0.490 0.065 0.490 0.171 0.135259670947 67.5459070142 5 0.0752596709468 37.5831369403
transp_dark e3 1.369 0.171 0.490 1.369 0.27956075699 139.60691139 11 0.42956075699 214.513836574
transp_dark f2 0.171 0.171 0.490 1.369 0.668420449095 333.795470482 19 0.0434204490946 21.6832822121
transp_dark f3 0.490 0.171 0.490 1.369 0.635518550361 317.364936702 10 0.135518550361 67.6751860868
shadow e3 2.220 0.305 1.369 2.220 0.905494441881 452.185362754 6 0.605494441881 302.371512385
shadow f2 0.305 0.305 1.369 2.220 0.874794899374 436.854640529 20 0.05 24.9689750616
shadow f3 1.369 0.305 1.369 2.220 0.380332537445 189.930272851 0 0.380332537445 189.930272851
transp_dark e3 0.171 0.305 1.369 0.171 0.392498485068 196.005697707 8 0.0924984850679 46.1918473378
transp_dark f2 0.305 0.305 1.369 0.171 0.501437416734 250.407567067 14 0.111437416734 55.6495615869
transp_dark f3 1.369 0.305 1.369 0.171 0.724606584631 361.853674822 6 0.514606584631 256.983979563
transp_med e3 0.490 0.065 1.768 0.490 0.0287552019337 14.3597583995 4 0.118755201934 59.3039135103
transp_med f2 0.065 0.065 1.768 0.490 0.332780654425 166.183837226 9 0.0477806544254 23.8606793754
transp_med f3 1.768 0.065 1.768 0.490 0.887580985385 443.239749784 6 0.587580985385 293.425899415
transp_dark_steep e3 1.369 1.768 0.730 1.369 0.152769818098 76.290115565 6 0.452769818098 226.103965934
transp_dark_steep f2 1.768 1.768 0.730 1.369 0.402276003329 200.8883899 5 0.652276003329 325.733265207
transp_dark_steep f3 0.730 1.768 0.730 1.369 0.30370896142 151.666029673 7 0.21870896142 109.218772069
transp_dark_steep e3 0.305 2.220 1.023 0.305 0.753299162816 376.182160205 17 0.103299162816 51.5854844046
transp_dark_steep f2 2.220 2.220 1.023 0.305 0.744115993528 371.596273706 4 0.644115993528 321.658323583
transp_dark_steep f3 1.023 2.220 1.023 0.305 0.487821439851 243.608027323 5 0.237821439851 118.763152015
shadow e3 1.768 1.369 2.220 1.768 0.776197709582 387.617225068 7 0.426197709582 212.834399637
shadow f2 1.369 1.369 2.220 1.768 0.752009719163 375.538238477 9 0.302009719163 150.817462923
shadow f3 2.220 1.369 2.220 1.768 0.591298710516 295.282455136 5 0.541298710516 270.313480075
transp_dark_steep e3 0.490 0.171 0.092 0.490 0.0269279210588 13.4472517875 8 0.261927921059 130.801434577
transp_dark_steep f2 0.171 0.171 0.092 0.490 0.37721210669 188.371993698 6 0.0772121066904 38.5581433281
transp_dark_steep f3 0.092 0.171 0.092 0.490 0.946758893759 472.791984152 21 0.05 24.9689750616
transp_med e3 0.092 0.305 1.023 0.092 0.164265958323 82.0310523369 8 0.0992659583235 49.5713847568
transp_med f2 0.305 0.305 1.023 0.092 0.557761185236 278.534502489 17 0.0877611852357 43.8261369105
transp_med f3 1.023 0.305 1.023 0.092 0.280286512392 139.96933876 7 0.395286512392 197.397981402
transp_med e3 0.305 2.220 0.490 0.305 0.248978212191 124.334615421 5 0.0989782121906 49.4276902365
transp_med f2 2.220 2.220 0.490 0.305 0.126259321267 63.0513168803 13 0.596259321267 297.759682459
transp_med f3 0.490 2.220 0.490 0.305 0.0860148048573 42.9540303482 13 0.151014804857 75.4136979282
transp_med e3 1.023 0.171 0.092 1.023 0.188992809162 94.3791347755 15 0.343992809162 171.782957466
transp_med f2 0.171 0.171 0.092 1.023 0.606434778847 302.84109739 15 0.191434778847 95.5986043791
transp_med f3 0.092 0.171 0.092 1.023 0.258320747645 129.000086116 7 0.0983207476445 49.0993659194
transp_dark e3 0.490 0.305 1.768 0.490 0.542605472867 270.966050406 9 0.0926054728675 46.2452748519
transp_dark f2 0.305 0.305 1.768 0.490 0.798617089135 398.813003647 19 0.0836170891349 41.7566602666
transp_dark f3 1.768 0.305 1.768 0.490 0.250284240878 124.986819376 8 0.550284240878 274.800669745
transp_med e3 0.730 0.305 1.768 0.730 0.636572272183 317.891143781 9 0.296572272183 148.102113362
transp_med f2 0.305 0.305 1.768 0.730 0.255685513898 127.684104402 12 0.140685513898 70.2554617607
transp_med f3 1.768 0.305 1.768 0.730 0.782413981716 390.721503946 7 0.522413981716 260.882833625
shadow e3 0.490 0.065 0.305 0.490 0.170399522436 85.0940285241 6 0.135399522436 67.615745981
shadow f2 0.065 0.065 0.305 0.490 0.976225291435 487.506899126 22 0 0.0
shadow f3 0.305 0.065 0.305 0.490 0.943111396875 470.970498977 24 0.0681113968754 34.0134353998
transp_dark e3 1.023 1.369 2.220 1.023 0.689216363756 344.180523973 8 0.289216363756 144.428723481
transp_dark f2 1.369 1.369 2.220 1.023 0.380159425908 189.843824498 1 0.330159425908 164.874849437
transp_dark f3 2.220 1.369 2.220 1.023 0.284786723503 142.21665194 10 0.594786723503 297.024297322
transp_med e3 1.369 0.171 0.065 1.369 0.992859105827 495.813485061 11 0.5 249.689750616
transp_med f2 0.171 0.171 0.065 1.369 0.717408354095 358.259026047 14 0.117408354095 58.6313253084
transp_med f3 0.065 0.171 0.065 1.369 0.938332624591 468.584078057 19 0.0883326245912 44.1115020108
transp_med_steep e3 1.369 0.092 1.023 1.369 0.609321216517 304.282525194 2 0.509321216517 254.344575071
transp_med_steep f2 0.092 0.092 1.023 1.369 0.150574769857 75.1939534692 9 0.070574769857 35.2435933707
transp_med_steep f3 1.023 0.092 1.023 1.369 0.53697830737 268.155959307 6 0.40197830737 200.73972664
transp_med_steep e3 0.092 1.023 0.305 0.092 0.384548414959 192.035595662 12 0.104548414959 52.2093353169
transp_med_steep f2 1.023 1.023 0.305 0.092 0.846202091269 422.575978279 10 0.346202091269 172.886227663
transp_med_steep f3 0.305 1.023 0.305 0.092 0.309325062279 154.470595319 6 0.174325062279 87.0543626532
shadow e3 0.490 1.023 0.092 0.490 0.763073486867 381.063257275 13 0.113073486867 56.4665814741
shadow f2 1.023 1.023 0.092 0.490 0.679824544285 339.49044185 9 0.329824544285 164.707616419
shadow f3 0.092 1.023 0.092 0.490 0.57063054265 284.961195776 13 0 0.0
transp_med e3 0.730 0.092 0.490 0.730 0.308894884929 154.255773569 5 0.333894884929 166.7402611
transp_med f2 0.092 0.092 0.490 0.730 0.436131616194 217.795188966 13 0.0761316161936 38.0185685227
transp_med f3 0.490 0.092 0.490 0.730 0.126575379875 63.2091500703 19 0.311575379875 155.594357798
transp_dark_steep e3 1.369 1.023 0.730 1.369 0.585833909793 292.553445677 1 0.535833909793 267.584470615
transp_dark_steep f2 1.023 1.023 0.730 1.369 0.524821306971 262.085002511 3 0.374821306971 187.178077326
transp_dark_steep f3 0.730 1.023 0.730 1.369 0.158212851237 79.0082547393 6 0.248212851237 123.95240985
shadow e3 0.305 0.092 1.768 0.305 0.5630020623 281.151689064 10 0.0630020623005 31.4619384482
shadow f2 0.092 0.092 1.768 0.305 0.0180120071187 8.99482713109 1 0 0.0
shadow f3 1.768 0.092 1.768 0.305 0.993477634375 496.122365539 10 0.493477634375 246.432614923
transp_dark_steep e3 1.768 0.305 1.369 1.768 0.8232849634 411.131634394 4 0.6232849634 311.255734148
transp_dark_steep f2 0.305 0.305 1.369 1.768 0.723752744335 361.427284481 16 0.0887527443346 44.3213011987
transp_dark_steep f3 1.369 0.305 1.369 1.768 0.874185638118 436.550387947 9 0.424185638118 211.829612393
transp_dark_steep e3 0.171 0.092 0.730 0.171 0.266688843825 133.178941813 6 0.0666888438248 33.3030415669
transp_dark_steep f2 0.092 0.092 0.730 0.171 0.446300276936 222.873209696 14 0.025 12.4844875308
transp_dark_steep f3 0.730 0.092 0.730 0.171 0.671247716536 335.207349886 14 0.246247716536 122.971061863
shadow e3 0.065 1.768 1.369 0.065 0.946007474333 472.416740694 20 0 0.0
shadow f2 1.768 1.768 1.369 0.065 0.211559851643 105.648653194 7 0.561559851643 280.431478625
shadow f3 1.369 1.768 1.369 0.065 0.535246461872 267.291111165 3 0.385246461872 192.384185981
shadow e3 1.369 0.171 0.730 1.369 0.165753408939 82.7738546832 8 0.365753408939 182.649754929
shadow f2 0.171 0.171 0.730 1.369 0.203585689731 101.666520196 5 0 0.0
shadow f3 0.730 0.171 0.730 1.369 0.459041345916 229.235838368 7 0.209041345916 104.39096306
transp_med_steep e3 0.171 0.065 1.768 0.171 0.53939548497 269.363048251 20 0.045 22.4720775554
transp_med_steep f2 0.065 0.065 1.768 0.171 0.397829757136 198.668025693 13 0.065 32.45966758
transp_med_steep f3 1.768 0.065 1.768 0.171 0.629577936484 314.398315908 1 0.579577936484 289.429340846
shadow e3 0.171 1.768 0.065 0.171 0.524614509527 261.981732107 14 0.04 19.9751800493
shadow f2 1.768 1.768 0.065 0.171 0.148575074445 74.1953465715 11 0.498575074445 248.978172003
shadow f3 0.065 1.768 0.065 0.171 0.262458744733 131.066517039 5 0.012458744733 6.22164173074
transp_dark e3 0.730 0.171 0.065 0.730 0.737014995662 368.050180934 16 0.157014995662 78.4100702194
transp_dark f2 0.171 0.171 0.065 0.730 0.289936929658 144.788559321 4 0.0899369296579 44.9126590749
transp_dark f3 0.065 0.171 0.065 0.730 0.00838910730229 4.1893482204 4 0.04 19.9751800493
transp_dark e3 2.220 1.023 0.305 2.220 0.497901115086 248.641610514 4 0.532901115086 266.119893058
transp_dark f2 1.023 1.023 0.305 2.220 0.585828389456 292.550688934 6 0.285828389456 142.736838564
transp_dark f3 0.305 1.023 0.305 2.220 0.356330730056 177.944262249 12 0.0763307300565 38.1180019042
transp_med_steep e3 0.305 0.490 1.369 0.305 0.125222554627 62.5335768724 7 0.160222554627 80.0118594155
transp_med_steep f2 0.490 0.490 1.369 0.305 0.534736641726 267.036517435 10 0.234736641726 117.222667066
transp_med_steep f3 1.369 0.490 1.369 0.305 0.0676133054897 33.764698772 14 0.60261330549 300.932731931
transp_med e3 2.220 0.490 0.730 2.220 0.417508018899 208.494946238 9 0.537508018899 268.420486386
transp_med f2 0.490 0.490 0.730 2.220 0.636207676513 317.709072177 8 0.236207676513 117.957271684
transp_med f3 0.730 0.490 0.730 2.220 0.929510616507 464.17854806 15 0.289510616507 144.575667272
transp_dark_steep e3 0.490 0.065 1.768 0.490 0.141672121874 70.7481535599 7 0.121672121874 60.7605635353
transp_dark_steep f2 0.065 0.065 1.768 0.490 0.0659416968618 32.9299316892 1 0.0159416968618 7.96095662762
transp_dark_steep f3 1.768 0.065 1.768 0.490 0.226366841624 113.042960465 7 0.476366841624 237.887835773
shadow e3 0.730 0.171 1.023 0.730 0.513865173215 256.6137339 12 0.188865173215 94.3153960002
shadow f2 0.171 0.171 1.023 0.730 0.223219960422 111.4714725 13 0.04 19.9751800493
shadow f3 1.023 0.171 1.023 0.730 0.133236192029 66.5354231214 13 0.293236192029 146.436143318
plain e3 2.220 0.065 1.023 2.220 0.400966506566 200.23445406 9 0.850966506566 424.955229614
plain f2 0.065 0.065 1.023 2.220 0.307927777909 153.772820148 7 0 0.0
plain f3 1.023 0.065 1.023 2.220 0.311344740594 155.479181269 0 0.311344740594 155.479181269
plain e3 1.768 0.171 1.369 1.768 0.737397034761 368.240963429 0 0.737397034761 368.240963429
plain f2 0.171 0.171 1.369 1.768 0.518188031542 258.772480736 12 0.05 24.9689750616
