medium location target_lum f2 f3 e3 start_int start_lum n_changes match_int match_lum
transp_med_steep f2 0.730 0.730 2.220 1.768 0.578442952151 288.862552936 4 0.378442952151 188.98665269
transp_med_steep f3 2.220 0.730 2.220 1.768 0.665563978746 332.369007744 12 0.605563978746 302.40623767
plain e3 0.730 0.171 0.092 0.730 0.706037908167 352.580858431 13 0.331037908167 165.313545469
plain f2 0.171 0.171 0.092 0.730 0.402811153979 201.155633165 6 0.102811153979 51.3417827952
plain f3 0.092 0.171 0.092 0.730 0.280195900717 139.924089147 11 0.015 7.49069251847
transp_med e3 0.171 2.220 0.730 0.171 0.748342902411 373.707105356 14 0.0483429024106 24.1414544939
transp_med f2 2.220 2.220 0.730 0.171 0.867547934526 433.235654838 6 0.567547934526 283.421804468
transp_med f3 0.730 2.220 0.730 0.171 0.745925076199 372.499692508 0 0.745925076199 372.499692508
shadow e3 1.369 0.092 1.768 1.369 0.832604251994 415.785496084 12 0.557604251994 278.456133245
shadow f2 0.092 0.092 1.768 1.369 0.45485674388 227.146133891 12 0.01985674388 9.9160508549
shadow f3 1.768 0.092 1.768 1.369 0.536779572468 268.05671517 4 0.436779572468 218.118765047
transp_dark_steep e3 1.369 1.768 0.730 1.369 0.537427164662 268.380109437 2 0.437427164662 218.442159314
transp_dark_steep f2 1.768 1.768 0.730 1.369 0.359373010736 179.463514858 4 0.559373010736 279.339415104
transp_dark_steep f3 0.730 1.768 0.730 1.369 0.861201693842 430.06647233 11 0.311201693842 155.407746653
transp_med_steep e3 1.369 0.092 1.023 1.369 0.574570851032 286.928905011 4 0.484570851032 241.9847499
transp_med_steep f2 0.092 0.092 1.023 1.369 0.134695542992 67.2641930774 2 0.134695542992 67.2641930774
transp_med_steep f3 1.023 0.092 1.023 1.369 0.402182407662 200.841650142 6 0.402182407662 200.841650142
transp_dark_steep e3 0.305 0.490 2.220 0.305 0.046291760015 23.1171560274 19 0.13 64.9193351601
transp_dark_steep f2 0.490 0.490 2.220 0.305 0.805399375241 402.1999383 13 0.155399375241 77.6032624994
transp_dark_steep f3 2.220 0.490 2.220 0.305 0.225759648663 112.739740747 6 0.525759648663 262.553591117
transp_med_steep e3 1.369 0.305 1.023 1.369 0.720390287847 359.748142637 7 0.470390287847 234.903267329
transp_med_steep f2 0.305 0.305 1.023 1.369 0.910402363332 454.636278121 23 0.125402363332 62.6233696542
transp_med_steep f3 1.023 0.305 1.023 1.369 0.62339935029 311.312856616 8 0.50339935029 251.387316468
transp_med_steep e3 0.171 1.768 0.092 0.171 0.351132554248 175.348399807 9 0.181132554248 90.4538845973
transp_med_steep f2 1.768 1.768 0.092 0.171 0.242549543079 121.124269847 5 0.212549543079 106.14288481
transp_med_steep f3 0.092 1.768 0.092 0.171 0.830210479971 414.590095405 14 0.130210479971 65.0244445428
transp_dark_steep e3 0.490 0.065 1.023 0.490 0.262158127917 130.916395163 0 0.262158127917 130.916395163
transp_dark_steep f2 0.065 0.065 1.023 0.490 0.0458336370719 22.8883788206 10 0.045 22.4720775554
transp_dark_steep f3 1.023 0.065 1.023 0.490 0.826602736895 412.788462467 4 0.626602736895 312.912562221
transp_med_steep e3 2.220 1.768 0.092 2.220 0.893686963302 446.288949991 2 0.793686963302 396.350999868
transp_med_steep f2 1.768 1.768 0.092 2.220 0.863787222691 431.357632438 7 0.513787222691 256.574807007
transp_med_steep f3 0.092 1.768 0.092 2.220 0.836436981757 417.699482761 20 0.0814369817569 40.6679593315
transp_dark_steep e3 2.220 1.768 1.023 2.220 0.44098246677 220.217604307 5 0.59098246677 295.124529492
transp_dark_steep f2 1.768 1.768 1.023 2.220 0.633397812558 316.305883716 7 0.483397812558 241.398958532
transp_dark_steep f3 1.023 1.768 1.023 2.220 0.961232125496 480.019619398 14 0.261232125496 130.453968536
plain e3 0.171 2.220 0.305 0.171 0.695914006667 347.525189549 15 0.0559140066671 27.9223087613
plain f2 2.220 2.220 0.305 0.171 0.154973768343 77.3907231391 17 0.804973768343 401.98739894
plain f3 0.305 2.220 0.305 0.171 0.298774714829 149.201968072 9 0.113774714829 56.816760344
transp_dark_steep e3 0.305 1.023 1.369 0.305 0.261461612812 130.568569797 19 0.111461612812 55.6616446127
transp_dark_steep f2 1.023 1.023 1.369 0.305 0.910774748827 454.822239803 12 0.310774748827 155.194539064
transp_dark_steep f3 1.369 1.023 1.369 0.305 0.403030687202 201.265263556 2 0.403030687202 201.265263556
transp_dark e3 1.369 0.730 0.092 1.369 0.575933665957 287.609466848 7 0.435933665957 217.696336676
transp_dark f2 0.730 0.730 0.092 1.369 0.531129978615 265.23542381 12 0.256129978615 127.906060971
transp_dark f3 0.092 0.730 0.092 1.369 0.665804861102 332.489299455 19 0.040804861102 20.3771111849
plain e3 0.490 1.023 0.065 0.490 0.379439730049 189.484423139 7 0.184439730049 92.1054203991
plain f2 1.023 1.023 0.065 0.490 0.0157839748364 7.88219348123 36 0.36 179.776620443
plain f3 0.065 1.023 0.065 0.490 0.290426781125 145.033181102 9 0.015 7.49069251847
shadow e3 0.171 0.730 0.065 0.171 0.700224071965 349.677547808 13 0.0502240719654 25.0808720079
shadow f2 0.730 0.730 0.065 0.171 0.158190228064 78.9969571903 15 0.428190228064 213.829422523
shadow f3 0.065 0.730 0.065 0.171 0.00481028902145 2.40215973231 11 0.015 7.49069251847
shadow e3 0.730 0.171 0.305 0.730 0.931274687521 465.059488964 12 0.331274687521 165.431788225
shadow f2 0.171 0.171 0.305 0.730 0.214506429745 107.120113897 8 0.049506429745 24.7224961938
shadow f3 0.305 0.171 0.305 0.730 0.274226112847 136.942899458 7 0.0892261128466 44.5576917302
transp_med e3 0.730 0.305 1.768 0.730 0.210144181486 104.941696537 2 0.310144181486 154.87964666
transp_med f2 0.305 0.305 1.768 0.730 0.398721135608 199.113161831 14 0.198721135608 99.2372615842
transp_med f3 1.768 0.305 1.768 0.730 0.596829602985 298.044469459 0 0.596829602985 298.044469459
transp_dark_steep e3 0.490 1.369 0.730 0.490 0.29442863837 147.031626577 6 0.21942863837 109.578163985
transp_dark_steep f2 1.369 1.369 0.730 0.490 0.645477946734 322.338455096 0 0.645477946734 322.338455096
transp_dark_steep f3 0.730 1.369 0.730 0.490 0.609679303005 304.461346246 5 0.359679303005 179.616470938
transp_dark e3 1.768 0.490 1.023 1.768 0.394727431316 197.118787773 3 0.544727431316 272.025712958
transp_dark f2 0.490 0.490 1.023 1.768 0.644714459739 321.957185341 10 0.144714459739 72.2674347254
transp_dark f3 1.023 0.490 1.023 1.768 0.0442789959109 22.112022893 5 0.294278995911 146.956898201
transp_dark e3 1.768 0.305 0.092 1.768 0.794867953095 396.940761961 3 0.644867953095 322.033836776
transp_dark f2 0.305 0.305 0.092 1.768 0.580135728859 289.707890924 17 0.630135728859 314.676865986
transp_dark f3 0.092 0.305 0.092 1.768 0.224887000252 112.30395802 8 0.05 24.9689750616
plain e3 0.490 0.092 1.369 0.490 0.412419627525 205.953907892 7 0.162419627525 81.1090325837
plain f2 0.092 0.092 1.369 0.490 0.634775045691 316.993645711 14 0.0247750456906 12.3721499599
plain f3 1.369 0.092 1.369 0.490 0.358033300617 178.794491086 3 0.508033300617 253.701416271
transp_dark_steep e3 0.065 0.092 0.305 0.065 0.518645784018 259.001072938 11 0.0236457840176 11.808219829
transp_dark_steep f2 0.092 0.092 0.305 0.065 0.547616562178 273.468485687 14 0.015 7.49069251847
transp_dark_steep f3 0.305 0.092 0.305 0.065 0.642974248941 321.088159741 16 0.077974248941 38.9387415451
transp_dark_steep e3 1.023 2.220 0.305 1.023 0.382174512119 190.850117245 6 0.317174512119 158.390449665
transp_dark_steep f2 2.220 2.220 0.305 1.023 0.689860581787 344.502233252 1 0.639860581787 319.53325819
transp_dark_steep f3 0.305 2.220 0.305 1.023 0.698150206801 348.641902057 12 0.0981502068005 49.0142013178
transp_dark e3 1.768 0.730 1.369 1.768 0.127784178287 63.8127992181 7 0.477784178287 238.595624649
transp_dark f2 0.730 0.730 1.369 1.768 0.177097538972 88.438880681 10 0.187097538972 93.4326756933
transp_dark f3 1.369 0.730 1.369 1.768 0.144573129387 72.196857245 9 0.374573129387 187.054142528
plain e3 2.220 0.305 0.171 2.220 0.195938991095 97.847915645 11 0.745938991095 372.506641322
plain f2 0.305 0.305 0.171 2.220 0.99451038931 496.638102183 17 0.14451038931 72.1655261362
plain f3 0.171 0.305 0.171 2.220 0.871950021337 435.433966754 23 0.0669500213367 33.4334682626
transp_dark e3 0.171 0.305 0.490 0.171 0.257755913794 128.71801967 13 0.07 34.9565650862
transp_dark f2 0.305 0.305 0.490 0.171 0.28427278602 141.960002096 19 0.11427278602 57.065486887
transp_dark f3 0.490 0.305 0.490 0.171 0.659649324987 329.4153509 20 0.144649324987 72.2349077655
transp_med_steep e3 0.171 0.065 1.023 0.171 0.287674388325 143.658692559 16 0.137674388325 68.7517673742
transp_med_steep f2 0.065 0.065 1.023 0.171 0.861431248429 430.181107186 25 0.131431248429 65.6340712866
transp_med_steep f3 1.023 0.065 1.023 0.171 0.567742398004 283.518915543 3 0.417742398004 208.611990358
shadow e3 0.730 0.171 1.023 0.730 0.860120949022 429.526770521 14 0.160120949022 79.9611196591
shadow f2 0.171 0.171 1.023 0.730 0.520713407861 260.033601902 16 0.04 19.9751800493
shadow f3 1.023 0.171 1.023 0.730 0.853437595718 426.189240882 11 0.403437595718 201.468465328
transp_med_steep e3 0.092 1.023 0.305 0.092 0.802031114768 400.517898065 34 0.177031114768 88.4057097952
transp_med_steep f2 1.023 1.023 0.305 0.092 0.496179113085 247.781678014 4 0.396179113085 197.843727891
transp_med_steep f3 0.305 1.023 0.305 0.092 0.984786833975 491.78235797 16 0.184786833975 92.2787569846
shadow e3 0.490 0.065 0.305 0.490 0.134824090007 67.3283868219 10 0.104824090007 52.347001785
shadow f2 0.065 0.065 0.305 0.490 0.779018309957 389.025775077 19 0.005 2.49689750616
shadow f3 0.305 0.065 0.305 0.490 0.875885723588 437.399375781 14 0.175885723588 87.8337249192
plain e3 2.220 0.305 0.171 2.220 0.653610211716 326.399541527 2 0.753610211716 376.33749165
plain f2 0.305 0.305 0.171 2.220 0.552496217724 275.905285639 14 0.132496217724 66.1658951223
plain f3 0.171 0.305 0.171 2.220 0.659977413613 329.579191634 12 0.0599774136128 29.9514908951
transp_dark_steep e3 0.092 0.171 0.065 0.092 0.972588719693 485.690869744 22 0.0375887196933 18.7710360923
transp_dark_steep f2 0.171 0.171 0.065 0.092 0.313661506884 156.636126863 13 0.045 22.4720775554
transp_dark_steep f3 0.065 0.171 0.065 0.092 0.280354622003 140.003351304 11 0.035 17.4782825431
shadow e3 0.730 0.171 1.023 0.730 0.00645431911981 3.22315466284 6 0.15 74.9069251847
shadow f2 0.171 0.171 1.023 0.730 0.0652152247864 32.5671464265 5 0.04 19.9751800493
shadow f3 1.023 0.171 1.023 0.730 0.922922888017 460.888771493 8 0.522922888017 261.136971001
transp_dark e3 2.220 0.730 0.171 2.220 0.917773689473 458.317367293 4 0.717773689473 358.441467046
transp_dark f2 0.730 0.730 0.171 2.220 0.0992831051273 49.5799475192 9 0.179283105127 89.5303076177
transp_dark f3 0.171 0.730 0.171 2.220 0.492709593211 246.04907091 15 0.0677095932114 33.8127828865
transp_dark e3 0.490 0.305 1.768 0.490 0.493296050734 246.341935775 7 0.143296050734 71.5591103439
transp_dark f2 0.305 0.305 1.768 0.490 0.623280844823 311.253677415 20 0.0832808448232 41.5887467499
transp_dark f3 1.768 0.305 1.768 0.490 0.95336199208 476.089436098 5 0.70336199208 351.24456079
plain e3 1.369 1.023 0.171 1.369 0.967031535889 482.915726067 11 0.517031535889 258.194950513
plain f2 1.023 1.023 0.171 1.369 0.27229115858 135.976622961 1 0.32229115858 160.945598023
plain f3 0.171 1.023 0.171 1.369 0.625957209103 312.590198874 14 0.0609572091028 30.4407806782
transp_med_steep e3 0.490 0.065 2.220 0.490 0.152289477799 76.050243466 15 0.207289477799 103.516116034
transp_med_steep f2 0.065 0.065 2.220 0.490 0.283255275833 141.451878367 8 0.0732552758333 36.5821831082
transp_med_steep f3 2.220 0.065 2.220 0.490 0.891323775318 445.108822354 5 0.641323775318 320.263947046
transp_med_steep e3 0.730 0.490 0.305 0.730 0.00970393681721 4.84594712776 7 0.3 149.813850369
transp_med_steep f2 0.490 0.490 0.305 0.730 0.856077622532 427.507616155 13 0.206077622532 102.910940355
transp_med_steep f3 0.305 0.490 0.305 0.730 0.952716644107 475.767162549 26 0.157716644107 78.7604590702
plain e3 0.730 0.171 0.092 0.730 0.514229122561 256.795482743 15 0.224229122561 111.975427386
plain f2 0.171 0.171 0.092 0.730 0.868852112092 433.88693438 16 0.068852112092 34.3833333952
plain f3 0.092 0.171 0.092 0.730 0.293749689792 146.692573575 17 0.035 17.4782825431
transp_med e3 0.490 0.305 2.220 0.490 0.0697734546089 34.8434329618 13 0.239773454609 119.737948171
transp_med f2 0.305 0.305 2.220 0.490 0.632408065719 315.811624433 18 0.117408065719 58.6311812991
transp_med f3 2.220 0.305 2.220 0.490 0.21538016928 107.55644151 8 0.61538016928 307.308242003
shadow e3 1.369 0.092 1.768 1.369 0.631221814424 315.219234854 6 0.431221814424 215.343334607
shadow f2 0.092 0.092 1.768 1.369 0.60821868881 303.731945457 19 0.025 12.4844875308
shadow f3 1.768 0.092 1.768 1.369 0.60658666108 302.916944264 4 0.60658666108 302.916944264
shadow e3 0.490 1.023 0.092 0.490 0.346131706508 172.851078956 6 0.146131706508 72.9751787099
shadow f2 1.023 1.023 0.092 0.490 0.705755047723 352.439603723 7 0.355755047723 177.656778292
shadow f3 0.092 1.023 0.092 0.490 0.339186571 169.382820651 12 0.03 14.9813850369
transp_med_steep e3 0.065 0.092 2.220 0.065 0.414779475788 207.13236774 4 0.614779475788 307.008267986
transp_med_steep f2 0.092 0.092 2.220 0.065 0.773406124566 386.223164735 16 0.193406124566 96.583054021
transp_med_steep f3 2.220 0.092 2.220 0.065 0.610563022966 304.902657879 1 0.560563022966 279.933682817
transp_dark e3 1.369 0.730 0.092 1.369 0.980132229078 489.457943698 15 0.450132229078 224.786808045
transp_dark f2 0.730 0.730 0.092 1.369 0.864310001219 431.618697318 24 0.214310001219 107.022021518
transp_dark f3 0.092 0.730 0.092 1.369 0.452066402426 225.752694567 10 0.0420664024265 21.0070990623
transp_dark e3 0.730 0.171 0.065 0.730 0.931551334145 465.197640617 21 0.251551334145 125.619579779
transp_dark f2 0.171 0.171 0.065 0.730 0.479842186399 239.623351714 8 0.0798421863989 39.8715512211
transp_dark f3 0.065 0.171 0.065 0.730 0.423903892046 211.68891418 13 0.035 17.4782825431
transp_med e3 0.730 0.305 1.768 0.730 0.433571878392 216.516908379 5 0.348571878392 174.069650775
transp_med f2 0.305 0.305 1.768 0.730 0.500991499065 250.184884924 6 0.200991499065 100.371034555
transp_med f3 1.768 0.305 1.768 0.730 0.330454325752 165.022116374 15 0.520454325752 259.904221608
plain e3 1.023 1.768 0.730 1.023 0.696263156447 347.699547792 19 0.431263156447 215.363979966
plain f2 1.768 1.768 0.730 1.023 0.359752650474 179.65309916 5 0.609752650474 304.497974468
plain f3 0.730 1.768 0.730 1.023 0.653748967188 326.468833165 19 0.283748967188 141.69841771
transp_dark e3 1.768 0.305 0.092 1.768 0.864787810568 431.857305513 4 0.664787810568 331.981405266
transp_dark f2 0.305 0.305 0.092 1.768 0.0148351370622 7.40836334683 15 0.075 37.4534625924
transp_dark f3 0.092 0.305 0.092 1.768 0.471977275958 235.69577666 15 0.0469772759576 23.4594886369
plain e3 0.092 2.220 0.065 0.092 0.307485677821 153.552044426 11 0.0474856778215 23.7133741061
plain f2 2.220 2.220 0.065 0.092 0.579871070923 289.575726176 5 0.829871070923 414.420601484
plain f3 0.065 2.220 0.065 0.092 0.421347805617 210.412457014 14 0.01 4.99379501231
transp_dark_steep e3 0.305 2.220 1.023 0.305 0.703815455186 351.47101097 12 0.158815455186 79.3091827985
transp_dark_steep f2 2.220 2.220 1.023 0.305 0.0512911689821 25.6137583839 21 0.596291168982 297.775586555
transp_dark_steep f3 1.023 2.220 1.023 0.305 0.932383339357 465.613126965 11 0.382383339357 190.954401288
transp_dark e3 0.065 0.092 0.730 0.065 0.697745440691 348.439770159 13 0.0477454406914 23.8430943586
transp_dark f2 0.092 0.092 0.730 0.065 0.943690706766 471.259794461 22 0.0636907067657 31.8058333777
transp_dark f3 0.730 0.092 0.730 0.065 0.542991953428 271.159050876 10 0.207991953428 103.866917963
transp_dark e3 0.171 0.305 1.369 0.171 0.459072433682 229.251362961 11 0.0740724336825 36.9902549874
transp_dark f2 0.305 0.305 1.369 0.171 0.869288717887 434.104966365 31 0.109288717887 54.5765454287
transp_dark f3 1.369 0.305 1.369 0.171 0.118049403168 58.9514520745 7 0.468049403168 233.734277506
transp_dark_steep e3 1.369 1.023 0.730 1.369 0.124080384573 61.9632005605 15 0.435 217.230083036
transp_dark_steep f2 1.023 1.023 0.730 1.369 0.35802877334 178.792230257 0 0.35802877334 178.792230257
transp_dark_steep f3 0.730 1.023 0.730 1.369 0.533241379968 266.289814365 32 0.353241379968 176.401504143
plain e3 0.171 0.065 0.305 0.171 0.606593279913 302.920249573 16 0.0965932799133 48.2367039454
plain f2 0.065 0.065 0.305 0.171 0.771894441868 385.468261383 16 0.0168944418678 8.4367379535
plain f3 0.305 0.065 0.305 0.171 0.376460844109 187.996828564 13 0.096460844109 48.1705682195
shadow e3 0.171 0.730 0.065 0.171 0.900313202591 449.597958062 17 0.0503132025911 25.1253820153
shadow f2 0.730 0.730 0.065 0.171 0.558576308347 278.941558262 7 0.488576308347 243.984993176
shadow f3 0.065 0.730 0.065 0.171 0.28514507199 142.395603829 17 0.01 4.99379501231
transp_med e3 2.220 0.171 0.092 2.220 0.997148997836 497.955769193 6 0.697148997836 348.141918823
transp_med f2 0.171 0.171 0.092 2.220 0.460713334329 230.070795108 6 0.160713334329 80.2569447383
transp_med f3 0.092 0.171 0.092 2.220 0.915846400979 457.354918925 15 0.165846400979 82.8202930018
transp_med_steep e3 0.092 1.023 0.305 0.092 0.823626069305 411.301975691 20 0.178626069305 89.2021973966
transp_med_steep f2 1.023 1.023 0.305 0.092 0.683144354555 341.148287047 4 0.483144354555 241.2723868
transp_med_steep f3 0.305 1.023 0.305 0.092 0.31944587529 159.524721873 14 0.16944587529 84.6177966883
transp_med_steep e3 0.171 1.768 0.092 0.171 0.76659763199 382.823143108 13 0.11659763199 58.2264673077
transp_med_steep f2 1.768 1.768 0.092 0.171 0.709515632439 354.317562643 0 0.709515632439 354.317562643
transp_med_steep f3 0.092 1.768 0.092 0.171 0.262758911934 131.216414385 11 0.147758911934 73.7877717439
transp_dark e3 1.023 0.490 2.220 1.023 0.170159510108 84.9741712876 5 0.320159510108 159.881096472
transp_dark f2 0.490 0.490 2.220 1.023 0.148684561363 74.2500220941 5 0.143684561363 71.753124588
transp_dark f3 2.220 0.490 2.220 1.023 0.858694973612 428.814667632 6 0.658694973612 328.938767386
transp_dark_steep e3 0.490 1.369 0.730 0.490 0.838420774447 418.690148166 13 0.188420774447 94.0934723652
transp_dark_steep f2 1.369 1.369 0.730 0.490 0.194335743752 97.0472867864 8 0.594335743752 296.799087279
transp_dark_steep f3 0.730 1.369 0.730 0.490 0.136241432968 68.0361788425 16 0.331241432968 165.415181583
transp_dark_steep e3 0.490 0.065 1.768 0.490 0.859049766288 428.991843822 17 0.164049766288 81.923090466
transp_dark_steep f2 0.065 0.065 1.768 0.490 0.246270054801 122.982217135 14 0.035 17.4782825431
transp_dark_steep f3 1.768 0.065 1.768 0.490 0.407527001548 203.510630771 10 0.522527001548 260.939273413
plain e3 0.305 1.369 0.730 0.305 0.341758265149 170.667071992 9 0.126758265149 63.300479227
plain f2 1.369 1.369 0.730 0.305 0.521817766496 260.585095967 2 0.521817766496 260.585095967
plain f3 0.730 1.369 0.730 0.305 0.154569674679 77.1889270468 4 0.244569674679 122.133082158
transp_dark_steep e3 1.768 0.305 1.369 1.768 0.0936128665002 46.7483465817 7 0.4436128665 221.531172013
transp_dark_steep f2 0.305 0.305 1.369 1.768 0.0367685582048 18.3614642573 4 0.0817685582048 40.8335418127
transp_dark_steep f3 1.369 0.305 1.369 1.768 0.810534077044 404.764103126 5 0.560534077044 279.919227818
transp_dark e3 1.768 0.490 1.023 1.768 0.690465784475 344.804459069 2 0.590465784475 294.866508945
transp_dark f2 0.490 0.490 1.023 1.768 0.174718069534 87.2506224198 13 0.119718069534 59.7847498521
transp_dark f3 1.023 0.490 1.023 1.768 0.987173685214 492.974302551 13 0.337173685214 168.37762675
plain e3 0.490 0.092 1.369 0.490 0.570959177165 285.125309116 13 0.195959177165 97.8579961546
plain f2 0.092 0.092 1.369 0.490 0.296624464278 148.128177024 10 0.035 17.4782825431
plain f3 1.369 0.092 1.369 0.490 0.597167027497 298.212972343 0 0.597167027497 298.212972343
shadow e3 1.369 0.171 0.730 1.369 0.588684275837 293.97686005 3 0.438684275837 219.069934865
shadow f2 0.171 0.171 0.730 1.369 0.793716566505 396.3657831 17 0.05 24.9689750616
shadow f3 0.730 0.171 0.730 1.369 0.0647769345724 32.3482732781 16 0.259776934572 129.727276018
transp_dark e3 0.092 0.065 0.171 0.092 0.689352635681 344.248575379 20 0.045 22.4720775554
transp_dark f2 0.065 0.065 0.171 0.092 0.427370973435 213.420303555 11 0.045 22.4720775554
transp_dark f3 0.171 0.065 0.171 0.092 0.989604771349 494.188337133 27 0.08 39.9503600985
transp_med e3 1.768 1.369 0.730 1.768 0.691536355394 345.33908024 3 0.541536355394 270.432155055
transp_med f2 1.369 1.369 0.730 1.768 0.770018768235 384.53158842 4 0.570018768235 284.655688174
transp_med f3 0.730 1.369 0.730 1.768 0.950127342236 474.474118272 16 0.295127342236 147.380544966
transp_dark e3 1.768 0.092 0.065 1.768 0.955348149735 477.081282517 8 0.555348149735 277.329482025
transp_dark f2 0.092 0.092 0.065 1.768 0.600946956696 300.100591501 13 0.0509469566958 25.441865824
transp_dark f3 0.065 0.092 0.065 1.768 0.577489202799 288.38627006 13 0.05 24.9689750616
shadow e3 0.730 0.171 0.305 0.730 0.698836497577 348.984621602 11 0.248836497577 124.263846048
shadow f2 0.171 0.171 0.305 0.730 0.415263464427 207.374061745 17 0.0352634644274 17.6098512775
shadow f3 0.305 0.171 0.305 0.730 0.344129254542 171.851095492 10 0.0541292545421 27.0310401353
shadow e3 0.065 0.730 1.023 0.065 0.129720406602 64.7797119483 8 0.005 2.49689750616
shadow f2 0.730 0.730 1.023 0.065 0.273524868358 136.592712335 7 0.298524868358 149.077199866
shadow f3 1.023 0.730 1.023 0.065 0.720164880324 359.635578741 6 0.420164880324 209.821728371
transp_med e3 0.171 2.220 0.730 0.171 0.910873198469 454.871403536 15 0.160873198469 80.3367776128
transp_med f2 2.220 2.220 0.730 0.171 0.0606367268654 30.2807384183 10 0.560636726865 279.970489034
transp_med f3 0.730 2.220 0.730 0.171 0.950115385439 474.468147293 20 0.320115385439 159.859061517
transp_dark e3 0.730 0.490 0.092 0.730 0.906666695937 452.7707624 11 0.356666695937 178.112036723
transp_dark f2 0.490 0.490 0.092 0.730 0.539141460878 269.236193827 17 0.134141460878 66.9874958279
transp_dark f3 0.092 0.490 0.092 0.730 0.682461965824 340.807516103 17 0.05 24.9689750616
transp_med e3 1.023 1.369 2.220 1.023 0.58336066326 291.318357057 33 0.33336066326 166.473481749
transp_med f2 1.369 1.369 2.220 1.023 0.897625192534 448.25562094 8 0.497625192534 248.503820448
transp_med f3 2.220 1.369 2.220 1.023 0.0761970013276 38.0512205183 10 0.576197001328 287.740971134
transp_dark_steep e3 0.490 0.171 0.092 0.490 0.457051780949 228.242290407 13 0.132051780949 65.9439525069
transp_dark_steep f2 0.171 0.171 0.092 0.490 0.556323368506 277.816486288 16 0.076323368506 38.1143256968
transp_dark_steep f3 0.092 0.171 0.092 0.490 0.986012780836 492.394570702 21 0.046012780836 22.9778395442
plain e3 0.490 1.023 0.065 0.490 0.145025265316 72.4226446594 10 0.170025265316 84.9071321902
plain f2 1.023 1.023 0.065 0.490 0.584625642794 291.950061905 26 0.299625642794 149.626904054
plain f3 0.065 1.023 0.065 0.490 0.522201799417 260.776874135 15 0.035 17.4782825431
shadow e3 1.023 1.369 0.092 1.023 0.240454132091 120.077864553 11 0.390454132091 194.984789737
shadow f2 1.369 1.369 0.092 1.023 0.0148971592105 7.4393359363 18 0.51489715921 257.129086552
shadow f3 0.092 1.369 0.092 1.023 0.907806657859 453.340036016 28 0.0128066578585 6.39538241384
transp_med e3 0.490 0.065 1.768 0.490 0.0253539682447 12.6612520163 19 0.195353968245 97.5557672256
transp_med f2 0.065 0.065 1.768 0.490 0.885444950515 442.173057756 27 0.130444950515 65.1415343261
transp_med f3 1.768 0.065 1.768 0.490 0.928764329412 463.805867583 10 0.528764329412 264.054067091
transp_med e3 0.305 2.220 0.490 0.305 0.472884805792 236.148978456 18 0.142884805792 71.3537430498
transp_med f2 2.220 2.220 0.490 0.305 0.525037730455 262.193079962 4 0.625037730455 312.131030085
transp_med f3 0.490 2.220 0.490 0.305 0.383798443314 191.661075196 15 0.218798443314 109.263457493
transp_dark_steep e3 0.065 2.220 1.768 0.065 0.277640965364 138.648206805 5 0.0276409653637 13.8033314969
transp_dark_steep f2 2.220 2.220 1.768 0.065 0.198337896533 99.0458798462 8 0.498337896533 248.859730216
transp_dark_steep f3 1.768 2.220 1.768 0.065 0.557915941208 278.611784449 0 0.557915941208 278.611784449
transp_med_steep e3 1.369 0.092 2.220 1.369 0.486344594955 242.870521255 1 0.436344594955 217.901546194
transp_med_steep f2 0.092 0.092 2.220 1.369 0.878396552994 438.653232518 14 0.178396552994 89.0875816558
transp_med_steep f3 2.220 0.092 2.220 1.369 0.976495878153 487.642024587 6 0.676495878153 337.828174217
transp_med_steep e3 1.768 0.730 2.220 1.768 0.912782853001 455.825045864 7 0.662782853001 330.980170557
transp_med_steep f2 0.730 0.730 2.220 1.768 0.0343842719748 17.170800589 9 0.3 149.813850369
transp_med_steep f3 2.220 0.730 2.220 1.768 0.0764965525351 38.2008102509 20 0.651496552535 325.344023459
transp_med e3 0.171 0.490 1.768 0.171 0.562409486019 280.855768616 17 0.252409486019 126.048123234
transp_med f2 0.490 0.490 1.768 0.171 0.574991602512 287.139019675 6 0.274991602512 137.325169306
transp_med f3 1.768 0.490 1.768 0.171 0.566349931649 282.823546389 0 0.566349931649 282.823546389
transp_med_steep e3 2.220 1.768 0.092 2.220 0.886925561359 442.912444461 5 0.636925561359 318.067569153
transp_med_steep f2 1.768 1.768 0.092 2.220 0.556253797769 277.781744088 2 0.456253797769 227.843793965
transp_med_steep f3 0.092 1.768 0.092 2.220 0.81227943159 405.635697408 20 0.0572794315904 28.6041739784
transp_dark e3 0.171 0.305 0.490 0.171 0.88203161559 440.468508264 16 0.0820316155901 40.9649072786
transp_dark f2 0.305 0.305 0.490 0.171 0.298878475839 149.253784194 4 0.0988784758395 49.3778839472
transp_dark f3 0.490 0.305 0.490 0.171 0.902865381603 450.872463944 14 0.202865381603 101.306813082
transp_med_steep e3 1.369 0.092 1.023 1.369 0.0617418782092 30.8326283452 9 0.511741878209 255.553403899
transp_med_steep f2 0.092 0.092 1.023 1.369 0.927087776986 462.968631669 15 0.177087776986 88.4340057455
transp_med_steep f3 1.023 0.092 1.023 1.369 0.823276124859 411.127220608 7 0.473276124859 236.344395177
plain e3 0.490 0.065 1.768 0.490 0.447691784472 223.568100035 5 0.197691784472 98.7232247273
plain f2 0.065 0.065 1.768 0.490 0.296272472989 147.95239979 11 0.03 14.9813850369
plain f3 1.768 0.065 1.768 0.490 0.431059099154 215.262077937 5 0.581059099154 290.169003121
